Departure Stop,Destination Stop,Departure Date Time,Arrival Date Time,Duration,Price,Departure Hour,Departure Day of the Week,Departure Month,Day in the Month,Departure Date,Arrival Date
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 08:30:00,2023-05-23 11:30:00,0 days 03:00:00,3.5,8,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 09:10:00,2023-05-23 12:00:00,0 days 02:50:00,3.5,9,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 09:50:00,2023-05-23 12:40:00,0 days 02:50:00,3.5,9,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 10:30:00,2023-05-23 13:20:00,0 days 02:50:00,3.5,10,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 11:15:00,2023-05-23 14:15:00,0 days 03:00:00,3.5,11,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 12:00:00,2023-05-23 15:00:00,0 days 03:00:00,3.5,12,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 12:30:00,2023-05-23 15:10:00,0 days 02:40:00,5.9,12,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 13:00:00,2023-05-23 15:50:00,0 days 02:50:00,3.5,13,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 13:45:00,2023-05-23 16:50:00,0 days 03:05:00,3.5,13,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 14:30:00,2023-05-23 17:35:00,0 days 03:05:00,3.5,14,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 15:15:00,2023-05-23 18:20:00,0 days 03:05:00,3.5,15,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 16:00:00,2023-05-23 19:15:00,0 days 03:15:00,3.5,16,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 16:45:00,2023-05-23 19:50:00,0 days 03:05:00,3.5,16,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 17:30:00,2023-05-23 20:35:00,0 days 03:05:00,3.5,17,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 18:15:00,2023-05-23 21:20:00,0 days 03:05:00,3.5,18,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 19:00:00,2023-05-23 21:50:00,0 days 02:50:00,3.5,19,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 19:45:00,2023-05-23 22:40:00,0 days 02:55:00,3.5,19,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-23 20:45:00,2023-05-23 23:20:00,0 days 02:35:00,3.5,20,Tuesday,May,23,2023-05-23,2023-05-23
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 00:55:00,2023-05-24 04:45:00,0 days 03:50:00,26.0,0,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 04:15:00,2023-05-24 06:50:00,0 days 02:35:00,3.5,4,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 05:15:00,2023-05-24 08:20:00,0 days 03:05:00,3.5,5,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 06:15:00,2023-05-24 09:20:00,0 days 03:05:00,3.5,6,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 07:00:00,2023-05-24 10:05:00,0 days 03:05:00,3.5,7,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 07:45:00,2023-05-24 10:45:00,0 days 03:00:00,3.5,7,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 08:30:00,2023-05-24 11:30:00,0 days 03:00:00,3.5,8,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 09:10:00,2023-05-24 12:00:00,0 days 02:50:00,3.5,9,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 09:50:00,2023-05-24 12:40:00,0 days 02:50:00,3.5,9,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 10:30:00,2023-05-24 13:20:00,0 days 02:50:00,3.5,10,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 11:15:00,2023-05-24 14:15:00,0 days 03:00:00,3.5,11,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 12:00:00,2023-05-24 15:00:00,0 days 03:00:00,3.5,12,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 12:30:00,2023-05-24 15:10:00,0 days 02:40:00,5.9,12,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 13:00:00,2023-05-24 15:50:00,0 days 02:50:00,3.5,13,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 13:45:00,2023-05-24 16:50:00,0 days 03:05:00,3.5,13,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 14:30:00,2023-05-24 17:35:00,0 days 03:05:00,3.5,14,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 15:15:00,2023-05-24 18:20:00,0 days 03:05:00,3.5,15,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 16:45:00,2023-05-24 19:50:00,0 days 03:05:00,3.5,16,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 17:30:00,2023-05-24 20:35:00,0 days 03:05:00,3.5,17,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 18:15:00,2023-05-24 21:20:00,0 days 03:05:00,3.5,18,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 19:00:00,2023-05-24 21:50:00,0 days 02:50:00,3.5,19,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 19:45:00,2023-05-24 22:40:00,0 days 02:55:00,3.5,19,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-24 20:45:00,2023-05-24 23:20:00,0 days 02:35:00,3.5,20,Wednesday,May,24,2023-05-24,2023-05-24
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 00:55:00,2023-05-25 04:45:00,0 days 03:50:00,28.0,0,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 04:15:00,2023-05-25 06:50:00,0 days 02:35:00,3.5,4,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 05:15:00,2023-05-25 08:20:00,0 days 03:05:00,3.5,5,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 06:15:00,2023-05-25 09:20:00,0 days 03:05:00,3.5,6,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 07:00:00,2023-05-25 10:05:00,0 days 03:05:00,3.5,7,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 07:45:00,2023-05-25 10:45:00,0 days 03:00:00,3.5,7,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 08:30:00,2023-05-25 11:30:00,0 days 03:00:00,3.5,8,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 09:10:00,2023-05-25 12:00:00,0 days 02:50:00,3.5,9,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 09:50:00,2023-05-25 12:40:00,0 days 02:50:00,3.5,9,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 10:30:00,2023-05-25 13:20:00,0 days 02:50:00,3.5,10,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 11:15:00,2023-05-25 14:15:00,0 days 03:00:00,3.5,11,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 12:00:00,2023-05-25 15:00:00,0 days 03:00:00,3.5,12,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 12:30:00,2023-05-25 15:10:00,0 days 02:40:00,5.9,12,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 13:00:00,2023-05-25 15:50:00,0 days 02:50:00,3.5,13,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 13:45:00,2023-05-25 16:50:00,0 days 03:05:00,3.5,13,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 14:30:00,2023-05-25 17:35:00,0 days 03:05:00,3.5,14,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 15:15:00,2023-05-25 18:20:00,0 days 03:05:00,3.5,15,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 16:00:00,2023-05-25 19:15:00,0 days 03:15:00,3.5,16,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 16:45:00,2023-05-25 19:50:00,0 days 03:05:00,3.5,16,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 17:30:00,2023-05-25 20:35:00,0 days 03:05:00,3.5,17,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 18:15:00,2023-05-25 21:20:00,0 days 03:05:00,3.5,18,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 19:00:00,2023-05-25 21:50:00,0 days 02:50:00,3.5,19,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 19:45:00,2023-05-25 22:40:00,0 days 02:55:00,3.5,19,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-25 20:45:00,2023-05-25 23:20:00,0 days 02:35:00,3.5,20,Thursday,May,25,2023-05-25,2023-05-25
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 00:55:00,2023-05-26 04:45:00,0 days 03:50:00,28.0,0,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 02:55:00,2023-05-26 06:20:00,0 days 03:25:00,28.0,2,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 03:40:00,2023-05-26 07:20:00,0 days 03:40:00,6.9,3,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 04:15:00,2023-05-26 06:50:00,0 days 02:35:00,6.9,4,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 05:00:00,2023-05-26 07:50:00,0 days 02:50:00,3.9,5,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 05:40:00,2023-05-26 08:50:00,0 days 03:10:00,3.9,5,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 06:10:00,2023-05-26 09:20:00,0 days 03:10:00,3.9,6,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 06:40:00,2023-05-26 09:50:00,0 days 03:10:00,3.9,6,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 07:15:00,2023-05-26 10:15:00,0 days 03:00:00,4.9,7,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 07:45:00,2023-05-26 10:45:00,0 days 03:00:00,6.9,7,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 08:30:00,2023-05-26 11:15:00,0 days 02:45:00,3.9,8,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 08:50:00,2023-05-26 11:50:00,0 days 03:00:00,3.9,8,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 09:30:00,2023-05-26 12:20:00,0 days 02:50:00,4.9,9,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 10:00:00,2023-05-26 12:50:00,0 days 02:50:00,4.9,10,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 10:30:00,2023-05-26 13:20:00,0 days 02:50:00,5.9,10,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 11:00:00,2023-05-26 14:00:00,0 days 03:00:00,4.9,11,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 11:30:00,2023-05-26 14:20:00,0 days 02:50:00,3.9,11,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 12:00:00,2023-05-26 14:50:00,0 days 02:50:00,3.9,12,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 12:35:00,2023-05-26 15:20:00,0 days 02:45:00,6.9,12,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 12:45:00,2023-05-26 15:45:00,0 days 03:00:00,3.9,12,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 13:15:00,2023-05-26 16:15:00,0 days 03:00:00,3.9,13,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 13:45:00,2023-05-26 16:35:00,0 days 02:50:00,3.9,13,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 14:15:00,2023-05-26 17:05:00,0 days 02:50:00,3.9,14,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 14:45:00,2023-05-26 17:50:00,0 days 03:05:00,3.9,14,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 15:15:00,2023-05-26 18:20:00,0 days 03:05:00,3.9,15,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 15:45:00,2023-05-26 18:50:00,0 days 03:05:00,3.9,15,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 16:15:00,2023-05-26 19:20:00,0 days 03:05:00,3.9,16,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 16:45:00,2023-05-26 19:50:00,0 days 03:05:00,6.9,16,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 17:05:00,2023-05-26 20:20:00,0 days 03:15:00,4.9,17,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 17:45:00,2023-05-26 20:50:00,0 days 03:05:00,3.9,17,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 18:30:00,2023-05-26 21:20:00,0 days 02:50:00,3.9,18,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 19:00:00,2023-05-26 21:50:00,0 days 02:50:00,3.9,19,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 19:30:00,2023-05-26 22:10:00,0 days 02:40:00,3.9,19,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 20:00:00,2023-05-26 22:45:00,0 days 02:45:00,3.9,20,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 20:30:00,2023-05-26 23:10:00,0 days 02:40:00,3.9,20,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-26 21:15:00,2023-05-26 23:50:00,0 days 02:35:00,3.9,21,Friday,May,26,2023-05-26,2023-05-26
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 00:55:00,2023-05-27 04:45:00,0 days 03:50:00,28.0,0,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 03:05:00,2023-05-27 06:20:00,0 days 03:15:00,28.0,3,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 04:05:00,2023-05-27 07:20:00,0 days 03:15:00,6.9,4,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 04:15:00,2023-05-27 06:50:00,0 days 02:35:00,6.9,4,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 05:15:00,2023-05-27 07:50:00,0 days 02:35:00,3.9,5,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 06:00:00,2023-05-27 08:40:00,0 days 02:40:00,4.9,6,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 06:30:00,2023-05-27 09:10:00,0 days 02:40:00,4.9,6,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 07:00:00,2023-05-27 09:40:00,0 days 02:40:00,4.9,7,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 07:30:00,2023-05-27 10:15:00,0 days 02:45:00,4.9,7,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 08:00:00,2023-05-27 10:45:00,0 days 02:45:00,4.9,8,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 08:30:00,2023-05-27 11:15:00,0 days 02:45:00,4.9,8,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 08:50:00,2023-05-27 11:50:00,0 days 03:00:00,4.9,8,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 09:30:00,2023-05-27 12:20:00,0 days 02:50:00,5.9,9,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 10:00:00,2023-05-27 12:50:00,0 days 02:50:00,5.9,10,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 10:30:00,2023-05-27 13:20:00,0 days 02:50:00,4.9,10,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 11:00:00,2023-05-27 14:00:00,0 days 03:00:00,3.9,11,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 11:30:00,2023-05-27 14:20:00,0 days 02:50:00,3.9,11,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 12:00:00,2023-05-27 14:50:00,0 days 02:50:00,4.9,12,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 12:30:00,2023-05-27 15:10:00,0 days 02:40:00,6.9,12,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 12:45:00,2023-05-27 15:45:00,0 days 03:00:00,3.9,12,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 13:15:00,2023-05-27 16:15:00,0 days 03:00:00,3.9,13,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 13:45:00,2023-05-27 16:35:00,0 days 02:50:00,3.9,13,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 14:15:00,2023-05-27 17:05:00,0 days 02:50:00,3.9,14,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 14:45:00,2023-05-27 17:35:00,0 days 02:50:00,3.9,14,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 15:15:00,2023-05-27 18:10:00,0 days 02:55:00,3.9,15,Saturday,May,27,2023-05-27,2023-05-27
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-27 15:45:00,2023-05-27 18:35:00,0 days 02:50:00,3.9,15,Saturday,May,27,2023-05-27,2023-05-27
